"","state","district_id","cand_id","incumbent","party","primary_votes","primary_percent","runoff_votes","runoff_percent","general_votes","general_percent","won","footnotes","cand_name","cand_ici","pty_cd","cand_pty_affiliation","ttl_receipts","trans_from_auth","ttl_disb","trans_to_auth","coh_bop","coh_cop","cand_contrib","cand_loans","other_loans","cand_loan_repay","other_loan_repay","debts_owed_by","ttl_indiv_contrib","cand_office_st","cand_office_district","other_pol_cmte_contrib","pol_pty_contrib","cvg_end_dt","indiv_refunds","cmte_refunds"
"93","CA","16","H4CA20082",TRUE,"DEM",52822,0.559146386645355,NA,NA,97473,0.580348424587392,TRUE,NA,"COSTA, JIM MR.","I",1,"DEM",1759404.4,853.62,1760735.77,0,618007.51,616676.14,0,0,0,0,0,0,837375,"CA","16",911633.06,0,2016-12-31,5400,1000
"94","CA","16","H2CA16100",FALSE,"REP",31028,0.328446368650033,NA,NA,70483,0.419651575412608,FALSE,NA,"TACHERRA, JOHNNY","C",2,"REP",547428.08,0,548941.25,0,1747.43,234.26,1825,2700,0,21081.46,0,53418.48,512281.5,"CA","16",27300,2700,2016-12-31,0,0
"95","CA","16","H6CA16135",FALSE,"REP",10606,0.112269633424721,NA,NA,NA,NA,FALSE,NA,"ROGERS, DAVID BRYAN","C",2,"REP",242272.54,0,242272.54,0,0,0,0,0,0,0,0,0,242272.54,"CA","16",0,0,2016-06-30,14630,0
"96","CA","17","H4CA12055",FALSE,"DEM",52059,0.390798126294928,NA,NA,142268,0.610089539949913,TRUE,NA,"KHANNA, ROHIT","C",1,"DEM",3732538.09,0,3679115.6,0,1669.38,55091.87,5400,0,0,0,0,211736.76,3717921.31,"CA","17",0,0,2016-12-31,19150,0
"97","CA","17","H0CA15148",TRUE,"DEM",49823,0.374012851695043,NA,NA,90924,0.389910460050088,FALSE,NA,"HONDA, MIKE","I",1,"DEM",2996005.94,5121.25,2984634.37,0,20937.4,32308.97,0,0,0,0,0,114129.74,2229590.42,"CA","17",757945.33,0,2016-12-31,28019.43,0
"98","CA","17","H6CA17158",FALSE,"REP",12224,0.0917635047893583,NA,NA,NA,NA,FALSE,NA,"KUO, PETER","C",2,"REP",14233.76,0,14233.76,0,0,0,1,6100,0,1901.53,0,0,8132.76,"CA","17",0,0,2016-06-30,0,0
"99","CA","17","H6CA17141",FALSE,"REP",10448,0.0784313725490196,NA,NA,NA,NA,FALSE,NA,"COHEN, RONALD H","C",2,"REP",4943,0,4983,0,0,-41,2043,0,0,0,0,0,2750,"CA","17",0,0,2016-12-31,700,0
"100","CA","17","H6CA17166",FALSE,"DEM",5533,0.0415352971203795,NA,NA,NA,NA,FALSE,NA,"OLIVERIO, PIERLUIGI","C",1,"DEM",3052,0,3052,0,0,0,3052,0,0,0,0,0,0,"CA","17",0,0,2016-06-10,0,0
"101","CA","18","H8CA12098",TRUE,"DEM",132726,0.681971626905627,NA,NA,230460,0.71145000463063,TRUE,NA,"ESHOO, ANNA G.","I",1,"DEM",1375000.13,0,1315754.03,0,343222.07,402468.17,0,0,0,0,0,4109.54,713488.25,"CA","18",655492,61.94,2016-12-31,2000,0
"102","CA","18","H4CA18094",FALSE,"REP",47484,0.243981893012573,NA,NA,93470,0.28854999536937,FALSE,NA,"FOX, RICHARD B","C",2,"REP",26480.93,0,26381.26,1000,762.75,2085.4,200,6500,0,7262.75,0,0,17837.93,"CA","18",0,0,2016-12-31,0,0
"103","CA","19","H4CA16049",TRUE,"DEM",107773,0.760775649080205,NA,NA,181802,0.739444324684886,TRUE,NA,"LOFGREN, ZOE","I",1,"DEM",1381139.75,13925,1157330.99,0,1051303.33,1275112.09,0,0,0,0,0,0,868510.31,"CA","19",480925,0,2016-12-31,2808.33,1000
"104","CA","19","H6CA19121",FALSE,"REP",33889,0.239224350919795,NA,NA,64061,0.260555675315115,FALSE,NA,"LANCASTER, GORDON K CA","C",2,"REP",5500,0,5500,0,0,0,0,400,0,0,0,0,100,"CA","19",0,5000,2016-11-09,0,0
"105","CA","20","H6CA20152",FALSE,"DEM",116826,0.708302513671804,NA,NA,180980,0.707530757532517,TRUE,NA,"PANETTA, JAMES VARNI","O",1,"DEM",1417975.94,1505,1056631.2,30.61,0,229455.49,110,0,0,0,0,0,1079044.71,"CA","20",337316.23,0,2016-12-31,1550,5500
"106","CA","20","H6CA20145",FALSE,"REP",32726,0.198413949484049,NA,NA,74811,0.292469242467483,FALSE,NA,"LUCIUS, CASEY","O",2,"REP",420766.94,0,418826.39,0,0,1940.55,10,0,0,0,0,0,408109.55,"CA","20",7250,5000,2016-12-31,150,0
"107","CA","21","H2CA20094",TRUE,"REP",37367,0.540250990370992,NA,NA,75126,0.567382635490303,TRUE,NA,"VALADAO, DAVID","I",2,"REP",2783958.76,0,2822073.4,0,87286.45,49171.81,0,0,0,0,0,0,1248328.32,"CA","21",1520665.37,5000,2016-12-31,6785,8700
"108","CA","21","H6CA21218",FALSE,"DEM",16743,0.242069803082439,NA,NA,57282,0.432617364509697,FALSE,NA,"HUERTA, EMILIO JESUS MR.","C",1,"DEM",774232.31,8738.75,655395.26,0,0,118837.05,2700,0,0,0,0,0,566815.3,"CA","21",186153.08,5000,2016-12-31,6465.3,0
"109","CA","21","H6CA21192",FALSE,"DEM",15056,0.217679206546569,NA,NA,NA,NA,FALSE,NA,"PARRA, DANIEL","C",1,"DEM",75652.83,0,75652.83,0,0,0,0,0,0,0,0,0,58343.07,"CA","21",17300,0,2016-12-16,500,0
"110","CA","22","H8CA20059",TRUE,"REP",86479,0.63806129827202,NA,NA,158755,0.675650945243142,TRUE,NA,"NUNES, DEVIN G","I",2,"REP",2463359.88,154163.64,1372432.87,0,2086973.26,3177900.27,0,0,0,0,0,0,677858.44,"CA","22",1623714.4,2500,2016-12-31,1825,2000
"111","CA","23","H6CA22125",TRUE,"REP",76166,0.554604103863574,NA,NA,167116,0.69175110934499,TRUE,NA,"MCCARTHY, KEVIN","I",2,"REP",7824640.59,3134881.5,8161454.49,0,1854633.07,1517819.17,0,0,0,0,0,10000,1343844.42,"CA","23",3279747.09,0,2016-12-31,40800,15000
"112","CA","23","H6CA23206",FALSE,"DEM",37696,0.274484104446095,NA,NA,74468,0.30824889065501,FALSE,NA,"REED, WENDY","C",1,"DEM",40357.4,0,40357.4,0,0,0,1887.97,4847.76,0,4847.76,0,0,22601.93,"CA","23",7500,3000,2016-12-31,1.39,0
"113","CA","23","H6CA23222",FALSE,"REP",17738,0.129159567186567,NA,NA,NA,NA,FALSE,NA,"METTLER, KEN","C",2,"REP",43818.89,0,43818.89,0,0,0,0,20372.49,0,800,0,19572.49,20402.03,"CA","23",990.6,0,2016-06-30,0,0
"114","CA","23","H6CA23214",FALSE,"REP",5734,0.0417522245037645,NA,NA,NA,NA,FALSE,NA,"MORRIS, GERALD A","C",2,"REP",0,0,0,0,0,0,0,0,0,0,0,0,0,"CA","23",0,0,2016-04-15,0,0
"115","CA","24","H6CA24303",FALSE,"DEM",66402,0.319384721941647,NA,NA,166034,0.534190866563282,TRUE,NA,"CARBAJAL, SALUD","O",1,"DEM",3172597.42,0,3120305.56,0,0,52291.86,0,0,0,0,0,0,2494082.6,"CA","24",623624.48,5000,2016-12-31,30901,0
"116","CA","24","H4CA24142",FALSE,"REP",42521,0.204520312064106,NA,NA,144780,0.465809133436718,FALSE,NA,"FAREED, JUSTIN","O",2,"REP",2353070.71,0,2295813.98,0,0,57256.73,739.26,0,0,0,0,4066.81,2096376.98,"CA","24",231850,10000,2016-12-31,21360,0
"117","CA","24","H6CA24295",FALSE,"REP",37716,0.18140890594788,NA,NA,NA,NA,FALSE,NA,"ACHADJIAN, KHATCHIK","O",2,"REP",893210.3,0,893200.3,0,0,0,0,41000,0,28526.87,0,12473.13,785308.32,"CA","24",43619,0,2016-11-08,40405.15,0
"118","CA","24","H6CA24311",FALSE,"DEM",31046,0.149327099747001,NA,NA,NA,NA,FALSE,NA,"SCHNEIDER, HELENE","O",1,"DEM",667766.05,0,667766.05,0,0,0,0,0,0,0,0,0,637338.1,"CA","24",15750,0,2016-09-30,97051,250
"119","CA","24","H6CA24287",FALSE,"DEM",12657,0.0608784739257164,NA,NA,NA,NA,FALSE,NA,"OSTRANDER, WILLIAM","O",1,"DEM",76326,0,76326,0,0,0,500,21000,0,1553.03,0,19446.97,47233.93,"CA","24",0,0,2016-08-23,188.62,0
"120","CA","24","H6CA24329",FALSE,"REP",11636,0.0559676007426433,NA,NA,NA,NA,FALSE,NA,"KOKKONEN, MATT","O",2,"REP",220343.98,0,220343.98,0,0,0,0,210500,0,143412.36,0,0,9101,"CA","24",0,0,2016-12-27,0,0
"121","CA","24","H4CA24183",FALSE,"NOP",2172,0.0104470289457736,NA,NA,NA,NA,FALSE,NA,"ISAKSON, STEVE WESLEY PHD","O",3,"NNE",52593.59,0,52593.59,0,0,0,0,45010,0,38265.62,0,0,0,"CA","24",0,0,2016-12-31,0,0
"122","CA","25","H4CA25123",TRUE,"REP",63769,0.482579346460626,NA,NA,138755,0.531300615329241,TRUE,NA,"KNIGHT, STEVE","I",2,"REP",1712195.09,18624.82,1679628.36,30,4625.71,37192.44,0,0,0,0,0,0,659741.8,"CA","25",1032743.66,0,2016-12-31,3949,0
"123","CA","25","H6CA25177",FALSE,"DEM",38382,0.290460262444946,NA,NA,122406,0.468699384670759,FALSE,NA,"CAFORIO, BRYAN","C",1,"DEM",1706520.29,22679.24,1703542.69,647.79,0,2977.6,1974.17,20000,0,0,0,70771.15,1173006.17,"CA","25",456702.21,9998.26,2016-12-31,9280.02,0
"124","CA","25","H6CA25151",FALSE,"DEM",20327,0.153826943742338,NA,NA,NA,NA,FALSE,NA,"VINCE, LOU","C",1,"DEM",93719.65,0,93719.65,0,0,0,0,164.5,0,164.5,0,0,83744.34,"CA","25",9810.81,0,2016-07-15,0,0
"125","CA","25","H6CA25193",FALSE,"W(NOP)",44,0.000332975132811672,NA,NA,NA,NA,FALSE,NA,"BOMBERGER, JEFFREY","C",3,"IND",0,0,0,0,0,0,0,0,0,0,0,0,0,"CA","25",0,0,2016-06-07,0,0
"126","CA","26","H2CA00120",TRUE,"DEM",108937,0.640218387832342,NA,NA,169248,0.603795124631208,TRUE,NA,"BROWNLEY, JULIA","I",1,"DEM",3397538.71,0,2023025.27,0,275379.83,1649893.27,0,0,0,0,0,0,2290350.61,"CA","26",1051601.82,7326.35,2016-12-31,61225.82,2000
"127","CA","26","H4CA26139",FALSE,"REP",61219,0.359781612167658,NA,NA,111059,0.396204875368792,FALSE,NA,"DAGNESSES, RAFAEL","C",2,"REP",431583.71,0,431832.35,0,250,0,0,1e+05,160000,0,247387,12613,164530,"CA","26",5500,0,2016-12-31,0,0
"128","CA","27","H0CA32101",TRUE,"DEM",93204,0.661767525081475,NA,NA,168977,0.674203613265664,TRUE,NA,"CHU, JUDY","I",1,"DEM",1185705.39,0,821116.26,0,1687908.99,2059998.12,0,0,0,0,0,1035.45,777415.83,"CA","27",402760,0,2016-12-31,14500,0
"129","CA","27","H2CA27198",FALSE,"REP",39574,0.28098352042374,NA,NA,81655,0.325796386734336,FALSE,NA,"ORSWELL, JACK","C",2,"REP",201166.01,0,208248.35,750,7082.34,0,0,20000,0,20000,0,0,175713.01,"CA","27",5180,0,2016-12-27,0,0
"130","CA","28","H0CA27085",TRUE,"DEM",111766,0.702365391383038,NA,NA,210883,0.779866794374448,TRUE,NA,"SCHIFF, ADAM","I",1,"DEM",975256.29,0,973437.67,0,2104594.56,2106413.18,0,0,0,0,0,0,513831.7,"CA","28",444170,0,2016-12-31,500,3500
"131","CA","29","H2CA28113",TRUE,"DEM",58616,0.613651591289782,NA,NA,128407,0.747317022069094,TRUE,NA,"CARDENAS, TONY","I",1,"DEM",1705480.77,0,1615771.97,0,194117.71,283826.51,0,0,0,0,0,18953.93,678651.55,"CA","29",1011139.8,0,2016-12-31,1519.82,5000
"132","CA","29","H6CA29229",FALSE,"DEM",12397,0.129784338358459,NA,NA,43417,0.252682977930906,FALSE,NA,"ALARCON, RICHARD ANTHONY MR.","C",1,"DEM",70834.33,0,70834.33,0,0,0,2753.28,1000,0,1000,0,0,57081.05,"CA","29",10000,0,2016-11-28,0,0
"133","CA","29","H6CA29211",FALSE,"DEM",10847,0.113557370184255,NA,NA,NA,NA,FALSE,NA,"SHAMMAS, JOSEPH IVARO","C",1,"DEM",43498.27,0,43498.27,0,0,0,0,34941.38,0,0,0,34941.38,8556.89,"CA","29",0,0,2016-09-30,0,0
"134","CA","29","H6CA29203",FALSE,"DEM",10006,0.104752931323283,NA,NA,NA,NA,FALSE,NA,"BERNAL, BENITO BENNY","C",1,"DEM",15502,0,15499,0,0,0,0,0,0,0,0,0,15502,"CA","29",0,0,2016-06-28,0,0
"135","CA","29","H6CA29237",FALSE,"DEM",3654,0.0382537688442211,NA,NA,NA,NA,FALSE,NA,"GUZMAN, DAVID","C",1,"DEM",8303.25,0,8303.25,0,0,0,0,0,0,0,0,0,8303.25,"CA","29",0,0,2016-05-18,0,0
"136","CA","30","H6CA24113",TRUE,"DEM",92448,0.601135321772038,NA,NA,205279,0.726383915301977,TRUE,NA,"SHERMAN, BRAD","I",1,"DEM",1663502.31,0,523951.14,0,237122.36,1376673.53,0,0,0,1e+05,0,1152.51,930137.46,"CA","30",719388.65,0,2016-12-31,2849,0
"137","CA","30","H6CA30177",FALSE,"DEM",14628,0.0951173360903576,NA,NA,NA,NA,FALSE,NA,"PATRICK, PATREA","C",1,"DEM",0,0,0,0,0.5,0,0,0,0,0,0,0,0.87,"CA","30",0,0,2016-06-07,0,0
"138","CA","30","H4CA30123",FALSE,"DEM",8847,0.0575268712326629,NA,NA,NA,NA,FALSE,NA,"RAB, AEJAZ (RAJI)","C",1,"DEM",143051,0,139257.71,0,0,3792.63,50,55000,0,0,0,55000,88001,"CA","30",0,0,2016-12-31,8500,0
"139","CA","31","H2CA31125",TRUE,"DEM",48518,0.430811578760433,NA,NA,121070,0.560675385299348,TRUE,NA,"AGUILAR, PETE","I",1,"DEM",2954535.72,0,2011901.87,25000,8139.12,950772.97,0,0,0,0,0,0,1806312.66,"CA","31",1124135.02,6165.12,2016-12-31,46051.34,500
"140","CA","31","H4CA31071",FALSE,"REP",25534,0.226727046705736,NA,NA,94866,0.439324614700652,FALSE,NA,"CHABOT, PAUL R DR.","C",2,"REP",698718.69,0,697268.25,0,294.98,1745.42,25,52500,0,73100,0,76859.88,557169.91,"CA","31",84523.78,0,2016-12-31,0,0
"141","CA","31","H6CA31142",FALSE,"REP",14020,0.124489433493163,NA,NA,NA,NA,FALSE,NA,"BACA, JOE","C",2,"REP",34598,0,34117.74,0,0,480.26,0,0,0,0,0,8015.79,34098,"CA","31",500,0,2016-12-31,0,0
"142","CA","31","H6CA31134",FALSE,"REP",12130,0.107707334398863,NA,NA,NA,NA,FALSE,NA,"FLYNN, SEAN MASAKI","C",2,"REP",1000221.25,0,963635.79,0,0,36585.46,325257.76,490000,0,3e+05,0,250131.22,134784,"CA","31",0,0,2016-12-31,32700,0
"143","CA","32","H8CA34068",TRUE,"DEM",54987,0.514055736816027,NA,NA,114926,0.615743171565423,TRUE,NA,"NAPOLITANO, GRACE","I",1,"DEM",748105.98,0,855099.07,0,251685.24,144692.15,0,0,0,0,0,6046,178517.53,"CA","32",555178.3,0,2016-12-31,6500,5125
"144","CA","32","H6CA32132",FALSE,"DEM",26386,0.246674207933288,NA,NA,71720,0.384256828434577,FALSE,NA,"HERNANDEZ, ROGER","C",1,"DEM",187642.23,0,187039.02,0,0,603.21,0,80000,0,58500,0,24500,100184.23,"CA","32",7380,0,2016-12-31,14000,0
"145","CA","33","H4CA33119",TRUE,"DEM",127733,0.69153641674201,NA,NA,219397,0.664398474951472,TRUE,NA,"LIEU, TED","I",1,"DEM",2066220.28,0,1116571.91,0,121864.1,1054054.78,1,0,0,0,0,17518.11,1556168.72,"CA","33",494955.05,0,2016-12-31,23700,0
"146","CA","33","H6CA33106",FALSE,"REP",56976,0.30846358325799,NA,NA,110822,0.335601525048528,FALSE,NA,"WRIGHT, KENNETH W DR.","C",2,"REP",77202.3,0,73968.91,0,0,3233.39,0,0,8000,0,0,8824.75,67427,"CA","33",100,0,2016-12-31,0,0
"147","CA","34","H2CA30143",TRUE,"DEM",71982,0.775810223855663,NA,NA,122842,0.77183392394883,TRUE,NA,"BECERRA, XAVIER","I",1,"DEM",1867773.33,72511.38,1668558.97,0,1288938.52,1488152.88,0,0,0,0,0,0,613860.45,"CA","34",1137093.47,0,2016-12-31,5059.08,2000
"148","CA","34","H6CA34229",FALSE,"DEM",19624,0.211504262634319,NA,NA,36314,0.22816607605117,FALSE,NA,"EDWARDS, ADRIENNE NICOLE","C",1,"DEM",20,0,1.8,0,0,518.2,0,0,0,0,0,2865,20,"CA","34",0,0,2016-12-31,0,0
"149","CA","35","H4CA35031",TRUE,"DEM",65226,0.755673984823032,NA,NA,124044,0.723909123271842,TRUE,NA,"TORRES, NORMA","I",1,"DEM",608052.9,0,443521.07,0,55092.06,219623.99,0,0,0,0,0,4077.61,168924.46,"CA","35",436717.84,30.88,2016-12-31,0,0
"150","CA","35","H6CA35127",FALSE,"REP",21089,0.244326015176968,NA,NA,47309,0.276090876728158,FALSE,NA,"FISCHELLA, TYLER R","C",2,"REP",3747.65,0,3747.65,0,0,0,762.36,245,0,0,0,245,2740.29,"CA","35",0,0,2016-11-28,0,0
"151","CA","36","H2CA36439",TRUE,"DEM",76213,0.584787379341037,NA,NA,144348,0.620539341492668,TRUE,NA,"RUIZ, RAUL DR.","I",1,"DEM",3219813.81,359.14,2603224.23,0,373726.82,990316.4,0,0,0,0,0,0,2125195.28,"CA","36",1088550.58,4994.75,2016-12-31,51860.86,5500
"152","CA","36","H6CA36182",FALSE,"REP",41190,0.31605358869297,NA,NA,88269,0.379460658507332,FALSE,NA,"STONE, JEFFREY E","C",2,"REP",362037.43,0,362037.43,0,0,0,0,0,0,0,0,0,279741.44,"CA","36",82295.99,0,2016-12-31,0,0
"153","CA","37","H0CA33117",TRUE,"DEM",115597,0.802105233941867,NA,NA,192490,0.811263023028423,TRUE,NA,"BASS, KAREN","I",1,"DEM",648452.4,0,679228.98,0,276177.47,245400.89,0,0,0,0,0,0,265505.15,"CA","37",374494.25,0,2016-12-31,4250,1000
"154","CA","37","H6CA37305",FALSE,"REP",13158,0.0913008180853057,NA,NA,NA,NA,FALSE,NA,"HASAN, SHARIFF M","C",2,"REP",2250,0,2250,0,0,0,0,0,0,0,0,0,2250,"CA","37",0,0,2016-06-22,0,0
"155","CA","38","H2CA39078",TRUE,"DEM",86396,0.700209099897881,NA,NA,163590,0.704782994563016,TRUE,NA,"SANCHEZ, LINDA","I",1,"DEM",1480952.91,0,1501063.31,0,438707.03,418596.63,300,0,0,0,0,0,323516.54,"CA","38",1153276.24,263.88,2016-12-31,6055.39,0
"156","CA","38","H6CA38113",FALSE,"NOP",11189,0.0906828975734686,NA,NA,NA,NA,FALSE,NA,"ADAMS, SCOTT MICHAEL MR.","C",3,"IND",0,0,6940,0,0,-6940,0,0,0,0,0,0,0,"CA","38",0,0,2016-06-08,0,0
"157","CA","39","H6CA39020",TRUE,"REP",85035,0.604994486144214,NA,NA,150777,0.572304293696101,TRUE,NA,"ROYCE, ED MR.","I",2,"REP",4456337.02,196744.32,3663387.68,0,2014545.98,2807900.8,0,0,0,0,0,180799.66,2940800.78,"CA","39",1297894.5,3507.5,2016-12-31,13800,0
"158","CA","39","H6CA39137",FALSE,"DEM",55520,0.395005513855786,NA,NA,112679,0.427695706303899,FALSE,NA,"MURDOCK, BRETT","C",1,"DEM",79382.92,0,76513.51,0,0,2869.41,0,2500,0,0,0,2500,46050.99,"CA","39",30331.93,0,2016-12-31,0,0
"159","CA","40","H2CA33048",TRUE,"DEM",60691,0.763015300285387,NA,NA,106554,0.713704896950374,TRUE,NA,"ROYBAL-ALLARD, LUCILLE","I",1,"DEM",656653.58,0,613085.03,0,29056.25,72624.8,0,0,0,0,0,0,292432.9,"CA","40",364099.68,0,2016-12-31,1100,0
"160","CA","41","H2CA43245",TRUE,"DEM",63706,0.64546394050538,NA,NA,128164,0.649513741429028,TRUE,NA,"TAKANO, MARK","I",1,"DEM",1075393.13,7789.87,999113.21,3465,39932.84,116212.76,0,0,0,0,0,0,742940.86,"CA","41",321500,32.14,2016-12-31,7848.07,0
"161","CA","41","H6CA41182",FALSE,"REP",17255,0.174826237613731,NA,NA,69159,0.350486258570972,FALSE,NA,"SHEPHERD, DOUG","C",2,"REP",252554.04,0,252473.09,0,0,80.95,30275.04,130000,0,0,0,177576.22,80929,"CA","41",10850,0,2016-12-31,70,0
"162","CA","41","H6CA41190",FALSE,"REP",14844,0.150398184360372,NA,NA,NA,NA,FALSE,NA,"FOX, RANDY","C",2,"REP",67065,0,67065,0,0,0,1000,0,0,0,0,0,64065,"CA","41",2000,0,2016-12-31,0,0
"163","CA","42","H2CA37023",TRUE,"REP",66418,0.549440367959101,NA,NA,149547,0.588221180320647,TRUE,NA,"CALVERT, KEN","I",2,"REP",1452907.26,0,1276116.53,0,405559,582349.73,0,0,0,0,0,2370.5,702944,"CA","42",743005.49,0,2016-12-31,1050,1000
"164","CA","42","H4CA42086",FALSE,"DEM",45389,0.375478768726785,NA,NA,104689,0.411778819679353,FALSE,NA,"SHERIDAN, TIMOTHY J","C",1,"DEM",162960.71,0,159128.08,0,19084.44,22917.07,5664.51,20000,0,24265.13,0,0,75314.94,"CA","42",60500,350,2016-12-31,0,0
"165","CA","42","H4CA42060",FALSE,"NOP",9076,0.0750808633141136,NA,NA,NA,NA,FALSE,NA,"CONDLEY, KERRI","C",3,"NNE",87268.86,0,87420.73,0,151.87,0,28900.34,43400,1000,44545,1000,0,10968.52,"CA","42",3000,0,2016-06-23,0,0
"166","CA","43","H4CA23011",TRUE,"DEM",92909,0.761168596029854,NA,NA,167017,0.760842034293628,TRUE,NA,"WATERS, MAXINE MS","I",1,"DEM",954948.76,0,1050764.92,0,277786.91,181525.65,0,0,0,0,0,162062.62,147428.76,"CA","43",509750,0,2016-12-31,125,1000
"167","CA","43","H6CA44145",FALSE,"REP",29152,0.238831403970146,NA,NA,52499,0.239157965706372,FALSE,NA,"NAVARRO, OMAR","O",2,"REP",2846,0,3196.12,0,352.56,2.44,0,0,0,0,0,0,2846,"CA","43",0,0,2016-12-31,0,0
"168","CA","44","H6CA44103",FALSE,"DEM",22031,0.219703618014281,NA,NA,93124,0.521957480676857,TRUE,NA,"BARRAGAN, NANETTE","O",1,"DEM",1910135.24,0,1896569.59,0,0,13565.65,25167.92,0,0,0,0,38000,1653580.94,"CA","44",226010.43,0,2016-12-31,12718.02,0
"169","CA","44","H2CA35100",FALSE,"DEM",40200,0.400893533846583,NA,NA,85289,0.478042519323144,FALSE,NA,"HALL, ISADORE III","O",1,"DEM",1881384.39,0,1941619.49,0,67108.63,6873.53,0,0,0,0,0,511447.43,1144755.39,"CA","44",734985.83,0,2016-12-31,22154.82,3000
"170","CA","44","H6CA44129",FALSE,"REP",3651,0.0364095097530815,NA,NA,NA,NA,FALSE,NA,"CASTILLO, CHRISTOPHER","O",2,"REP",8840,0,8840,0,0,0,50,0,0,0,0,0,8790,"CA","44",0,0,2016-06-30,0,0
"171","CA","44","H6CA44111",FALSE,"DEM",2366,0.0235948781363437,NA,NA,NA,NA,FALSE,NA,"MUSANTE, MARCUS","O",1,"DEM",47739,0,39054.94,0,0,4368,17014,0,0,0,0,0,36770,"CA","44",0,0,2016-06-25,0,0
"172","CA","45","H4CA45097",TRUE,"REP",65773,0.408784392693553,NA,NA,182618,0.585597516746887,TRUE,NA,"WALTERS, MIMI","I",2,"REP",1977608.5,527052.39,1690947.44,0,106408.92,393069.98,0,0,0,0,0,17976.47,406408.08,"CA","45",1020300,0,2016-12-31,758,3000
"173","CA","45","H2CA48095",FALSE,"DEM",44449,0.276254047570215,NA,NA,129231,0.414402483253113,FALSE,NA,"VARASTEH, RON","C",1,"DEM",40303.49,0,117761.42,0,80372.46,2914.53,0,25000,0,75000,0,1e+05,14203.49,"CA","45",1000,100,2016-12-31,0,0
"174","CA","45","H4CA45089",FALSE,"REP",30961,0.192425061684659,NA,NA,NA,NA,FALSE,NA,"RATHS, GREGORY G","C",2,"REP",238505.07,0,193146.66,0,21914,19487.02,0,121000,0,21914,0,217918,114867.75,"CA","45",0,0,2016-09-30,1500,0
"175","CA","45","H6CA45118",FALSE,"DEM",19716,0.122536498051573,NA,NA,NA,NA,FALSE,NA,"GOURON, MAX M.D.","C",1,"DEM",46132.47,0,46128.97,0,0,3.5,0,41500,0,4585,0,36915,1985,"CA","45",0,0,2016-12-31,0,0
"176","CA","46","H6CA46116",FALSE,"DEM",40880,0.436896835490387,NA,NA,115248,0.700199886993979,TRUE,NA,"CORREA, JOSE LUIS (LOU) MR.","O",1,"DEM",951732.66,0,918038.25,0,0,33694.41,0,0,0,0,0,1610.15,498391.09,"CA","46",448322.78,0,2016-12-31,11325,14500
"177","CA","46","H6CA46140",FALSE,"DEM",13625,0.14561446632966,NA,NA,49345,0.299800113006021,FALSE,NA,"NGUYEN, BAO QUOC","O",1,"DEM",281524.4,0,273993.85,0,0,7530.55,0,0,0,0,0,0,253919.44,"CA","46",22840,0,2016-12-31,8900,2700
"178","CA","46","H6CA46165",FALSE,"REP",11781,0.125907084611356,NA,NA,NA,NA,FALSE,NA,"PETERSON, BOB","O",2,"REP",30975,0,29167.64,0,0,1791.36,0,0,12000,0,0,13974.27,18918,"CA","46",0,0,2016-12-31,0,0
"179","CA","46","H6CA46157",FALSE,"DEM",11596,0.123929934059357,NA,NA,NA,NA,FALSE,NA,"DUNN, JOSEPH","O",1,"DEM",427488.35,0,427372.64,0,0,115.71,0,0,0,0,0,53091.95,381550.99,"CA","46",45850,0,2016-12-31,31585,0
"180","CA","46","H6CA46108",FALSE,"REP",7373,0.0787974649723733,NA,NA,NA,NA,FALSE,NA,"SCHOTT, LYNN","O",2,"REP",143586.35,0,143586.35,0,0,0,61766.3,44000,900,44900,0,0,29318,"CA","46",5900,0,2016-09-13,0,400
"181","CA","47","H2CA00104",TRUE,"DEM",90595,0.661171198785596,NA,NA,154759,0.637214453942059,TRUE,NA,"LOWENTHAL, ALAN","I",1,"DEM",730648.41,0,590221.68,0,357884.08,499809.82,0,0,0,0,0,2438.64,285225.61,"CA","47",436603.22,0,2016-12-31,0,0
"182","CA","47","H4CA47069",FALSE,"REP",30054,0.219337040767176,NA,NA,88109,0.362785546057941,FALSE,NA,"WHALLON, ANDREW","C",2,"REP",70741.33,0,68687.81,0,498.48,2552,0,61500,0,0,0,116300,8213,"CA","47",250,0,2016-12-31,0,0
"183","CA","48","H8CA42061",TRUE,"REP",92815,0.565679528514051,NA,NA,178701,0.583197352618662,TRUE,NA,"ROHRABACHER, DANA","I",2,"REP",887923.35,0,659108.23,0,8960.08,237775.2,0,0,0,0,0,0,802689.36,"CA","48",46357,0,2016-12-31,11850,0
"184","CA","48","H6CA48237",FALSE,"DEM",47395,0.288858279953924,NA,NA,127715,0.416802647381338,FALSE,NA,"SAVARY, SUZANNE JOYCE","C",1,"DEM",110054.08,0,102343.67,0,0,7710.41,0,0,0,0,0,11423.61,96243.88,"CA","48",13700,0,2016-12-31,100,0
"185","CA","49","H0CA48024",TRUE,"REP",84626,0.508200166945911,NA,NA,155888,0.50261320952427,TRUE,NA,"ISSA, DARRELL ","I",2,"REP",2890440.52,364087.07,6311313.06,0,3750024.17,329151.63,36000,0,0,0,0,48301.68,1436803.26,"CA","49",870024.85,0,2016-12-31,8010,1000
