	Unnamed: 0	rate	views	length	ratings
3456	6996	5.0	38	17	2
3457	6999	4.92	5865	95	12
3458	7000	2.33	1463	41	6
3459	7003	4.0	1083	143	3
3460	7004	5.0	1953	53	1
3461	7005	0.0	1364	16	0
3462	7006	4.69	2217	210	13
3463	7011	2.62	3834	184	13
3464	7014	3.0	2563	210	9
3465	7017	4.89	31879	209	44
3466	7018	5.0	351	318	1
3467	7019	4.69	22764	269	89
3468	7020	4.24	30537	210	34
3469	7021	4.58	1173	193	12
3470	7022	5.0	587	11	1
3471	7023	4.56	2081	385	25
3472	7024	4.66	12173	127	44
3473	7025	0.0	221	206	0
3474	7026	5.0	1214	284	17
3475	7027	4.55	2579	413	49
3476	7028	5.0	499	418	6
3477	7029	4.41	1748	559	17
3478	7030	5.0	189	31	1
3479	7031	4.11	1537	270	27
3480	7032	4.18	3289	55	11
3481	7033	4.52	3229	459	27
3482	7034	3.4	699	466	5
3483	7037	4.47	4808	374	15
3484	7038	2.33	375	3	3
3485	7039	4.0	766	375	4
3486	7040	4.7	645	418	10
3487	7049	5.0	2853	548	7
3488	7052	4.82	7146	283	11
3489	7053	5.0	3104	56	3
3490	7058	5.0	1772	515	3
3491	7061	5.0	626	597	1
3492	7064	4.12	11925	537	17
3493	7065	4.67	11759	71	6
3494	7066	4.84	10679	78	25
3495	7067	4.07	15881	176	29
3496	7068	4.86	10089	139	28
3497	7071	4.31	10614	311	13
3498	7072	5.0	2421	55	2
3499	7073	1.89	7508	36	18
3500	7076	5.0	1582	21	2
3501	7079	3.46	10323	56	13
3502	7082	4.29	3279	90	7
3503	7083	1.0	683	183	1
3504	7084	3.5	2347	237	4
3505	7085	5.0	383	94	3
3506	7088	4.64	3480	559	14
3507	7089	4.5	2371	156	4
3508	7094	4.42	12792	80	12
3509	7097	3.0	2173	84	3
3510	7098	4.48	20821	428	27
3511	7099	0.0	85	34	0
3512	7100	0.0	38	22	0
3513	7101	5.0	95	205	1
3514	7102	4.5	1640	9	10
3515	7103	4.75	1064	593	16
3516	7104	4.33	197	37	3
3517	7105	5.0	1177	192	5
3518	7106	5.0	89	112	1
3519	7107	5.0	1537	273	24
3520	7109	5.0	124	32	3
3521	7110	0.0	579	206	0
3522	7111	4.63	21399	596	54
3523	7112	4.5	4831	479	28
3524	7113	0.0	522	362	0
3525	7114	4.8	470	435	5
3526	7117	4.64	3477	188	11
3527	7120	4.57	9777	570	28
3528	7121	4.75	1479	19	4
3529	7122	0.0	236	28	0
3530	7123	3.43	10302	423	30
3531	7124	4.42	945	169	12
3532	7125	4.61	11802	81	18
3533	7126	4.5	9501	597	28
3534	7127	4.87	788	600	15
3535	7128	4.67	14148	594	43
3536	7129	0.0	112	281	0
3537	7140	4.89	15460	45	9
3538	7143	3.0	399	22	3
3539	7146	5.0	4824	243	4
3540	7147	4.38	17734	395	13
3541	7148	4.13	12011	196	30
3542	7149	4.4	5832	130	10
3543	7150	4.0	3313	30	2
3544	7151	4.08	4933	242	77
3545	7152	4.72	1790	318	36
3546	7153	4.82	1803	590	61
3547	7154	4.83	1874	542	76
3548	7155	4.77	1936	192	52
3549	7156	4.86	13455	220	56
3550	7157	5.0	431	235	1
3551	7158	2.6	1194	275	5
3552	7159	4.72	7441	214	78
3553	7160	4.0	916	66	1
3554	7161	4.27	1478	369	11
3555	7162	5.0	4437	258	8
3556	7163	0.0	918	151	0
3557	7164	0.0	883	52	0
3558	7167	5.0	904	250	5
3559	7168	2.45	279527	101	401
3560	7169	0.0	391	124	0
3561	7172	5.0	277	234	1
3562	7173	4.62	4685	118	21
3563	7174	4.4	4367	145	5
3564	7175	5.0	245	206	1
3565	7176	0.0	544	28	0
3566	7177	4.87	10716	191	53
3567	7178	0.0	307	30	0
3568	7179	5.0	4154	232	14
3569	7180	5.0	2625	96	10
3570	7181	1.0	178	235	1
3571	7182	0.0	273	53	0
3572	7183	4.4	19267	234	75
3573	7184	5.0	196	237	3
3574	7185	5.0	5784	315	12
3575	7186	4.47	3050	580	15
3576	7189	5.0	2029	660	1
3577	7190	4.88	2110	576	8
3578	7193	5.0	1267	556	6
3579	7194	5.0	2487	193	1
3580	7195	4.38	3926	212	13
3581	7200	4.14	5287	150	14
3582	7201	4.5	311	46	2
3583	7208	4.85	9667	103	20
3584	7211	4.73	16632	285	62
3585	7212	4.68	5465	92	28
3586	7213	4.62	30614	480	87
3587	7214	3.89	18240	140	9
3588	7215	4.65	47127	28	17
3589	7216	5.0	653	64	1
3590	7219	3.33	6309	25	9
3591	7220	4.88	54369	265	51
3592	7221	3.33	15954	120	9
3593	7222	4.74	35760	239	68
3594	7227	5.0	4320	285	6
3595	7228	4.0	2932	148	4
3596	7229	4.33	1495	320	6
3597	7230	4.6	1146	80	5
3598	7233	4.33	1028	64	3
3599	7240	0.0	187	122	0
3600	7241	3.5	597	471	2
3601	7246	4.92	7461	30	39
3602	7253	1.0	3700	117	2
3603	7254	4.72	212514	227	299
3604	7255	1.0	285	11	1
3605	7260	5.0	6489	143	5
3606	7261	4.12	10871	106	8
3607	7262	5.0	1625	121	2
3608	7263	3.66	81532	34	47
3609	7268	5.0	567	48	1
3610	7269	5.0	298	11	1
3611	7278	3.67	7150	140	3
3612	7297	0.0	70	530	0
3613	7300	0.0	42	139	0
3614	7301	0.0	38	50	0
3615	7302	5.0	969	253	1
3616	7305	4.5	7521	124	8
3617	7312	5.0	293	117	1
3618	7313	0.0	56	266	0
3619	7314	0.0	55	215	0
3620	7319	0.0	92	39	0
3621	7320	0.0	22	126	0
3622	7323	0.0	31	99	0
3623	7324	0.0	9	154	0
3624	7325	0.0	96	177	0
3625	7330	0.0	11	115	0
3626	7339	0.0	42	265	0
3627	7340	0.0	44	162	0
3628	7341	0.0	24	102	0
3629	7342	5.0	6769	182	15
3630	7347	0.0	106	343	0
3631	7352	0.0	134	78	0
3632	7355	0.0	98	82	0
3633	7358	0.0	22	209	0
3634	7359	0.0	17	253	0
3635	7360	0.0	16	184	0
3636	7361	0.0	326	20	0
3637	7364	0.0	30	170	0
3638	7369	0.0	41	103	0
3639	7376	0.0	437	67	0
3640	7383	0.0	100	20	0
3641	7386	5.0	14870	60	4
3642	7395	4.69	24546	71	16
3643	7396	3.55	222334	146	292
3644	7397	4.86	30939	175	59
3645	7400	4.6	2406	596	5
3646	7401	5.0	1765	156	3
3647	7402	4.57	3892	628	7
3648	7403	4.86	27908	236	109
3649	7404	5.0	2076	221	3
3650	7411	4.89	64386	181	401
3651	7414	4.91	26183	226	53
3652	7415	3.67	12943	60	6
3653	7416	3.5	1967	38	6
3654	7417	3.67	1247	4	3
3655	7420	4.25	1160	30	4
3656	7421	3.0	1471	47	2
3657	7422	4.6	1907	52	5
3658	7423	2.0	63700	40	27
3659	7426	2.17	1741	229	6
3660	7427	3.67	23032	49	15
3661	7428	0.0	265	17	0
3662	7431	3.0	1958	51	1
3663	7432	3.6	1713	70	5
3664	7433	5.0	202	189	2
3665	7434	4.0	4179	63	2
3666	7439	5.0	267	371	3
3667	7440	3.5	812	8	2
3668	7441	5.0	81	157	1
3669	7442	5.0	704	101	2
3670	7443	5.0	4429	45	2
3671	7444	0.0	74	74	0
3672	7445	5.0	3166	32	2
3673	7446	0.0	1484	57	0
3674	7447	4.67	143	191	3
3675	7450	4.2	9064	125	5
3676	7453	5.0	16492	65	11
3677	7458	4.56	10151	62	9
3678	7461	4.76	54097	21	25
3679	7464	4.79	21361	30	24
3680	7465	5.0	11291	70	7
3681	7466	5.0	14583	407	11
3682	7469	5.0	21456	66	8
3683	7470	4.92	6241	216	24
3684	7473	4.85	44354	244	87
3685	7474	5.0	4928	193	10
3686	7475	4.53	3455	301	19
3687	7476	4.44	3309	190	9
3688	7477	5.0	2012	174	11
3689	7478	4.8	2043	599	5
3690	7479	5.0	576	247	1
3691	7480	4.91	45655	231	134
3692	7481	4.86	16008	249	29
3693	7482	4.91	71605	246	186
3694	7483	4.97	19572	218	62
3695	7484	4.78	10990	180	9
3696	7485	5.0	14052	333	18
3697	7486	5.0	4672	110	3
3698	7487	5.0	1313	42	2
3699	7488	5.0	1212	104	1
3700	7489	5.0	690	62	1
3701	7490	4.25	3396	279	4
3702	7491	0.0	1714	98	0
3703	7492	5.0	2469	65	2
3704	7493	0.0	467	252	0
3705	7494	5.0	481	396	2
3706	7495	0.0	519	34	0
3707	7496	0.0	514	50	0
3708	7501	5.0	4979	218	8
3709	7502	3.0	1077	564	1
3710	7503	5.0	573	55	1
3711	7504	2.88	2130	600	8
3712	7505	5.0	578	277	6
3713	7506	0.0	544	391	0
3714	7507	4.88	1712	214	8
3715	7508	0.0	442	600	0
3716	7509	5.0	3640	190	7
3717	7510	4.95	7140	312	19
3718	7511	4.92	17903	279	12
3719	7512	4.43	5013	633	7
3720	7513	4.5	1511	600	2
3721	7514	5.0	528	205	5
3722	7515	5.0	1865	138	13
3723	7516	5.0	16343	269	27
3724	7517	5.0	5639	298	9
3725	7518	4.35	20384	129	37
3726	7519	4.5	478	180	4
3727	7520	4.67	117	275	6
3728	7521	5.0	3346	158	13
3729	7522	5.0	633	314	2
3730	7523	4.0	2275	264	1
3731	7524	4.86	1356	181	7
3732	7525	5.0	1816	181	2
3733	7526	4.92	3007	214	13
3734	7529	5.0	7787	474	23
3735	7530	4.12	4071	299	8
3736	7531	4.46	8248	285	26
3737	7532	5.0	5132	180	14
3738	7533	4.88	3247	332	8
3739	7534	4.5	8702	259	30
3740	7535	5.0	1788	318	10
3741	7536	4.94	2934	304	18
3742	7537	5.0	1743	277	5
3743	7538	4.96	6997	268	24
3744	7539	5.0	2059	330	5
3745	7540	5.0	6453	245	20
3746	7541	5.0	3023	247	11
3747	7542	4.54	4465	230	13
3748	7543	3.75	618	132	4
3749	7544	4.86	3624	280	7
3750	7545	4.87	4350	204	23
3751	7546	4.5	2621	169	8
3752	7547	4.69	3383	293	16
3753	7548	5.0	4124	253	11
3754	7549	4.86	6859	224	28
3755	7550	4.75	1088	84	4
3756	7551	0.0	599	383	0
3757	7552	4.89	25874	249	61
3758	7553	4.88	2636	246	8
3759	7554	5.0	5836	300	7
3760	7555	4.75	13143	281	8
3761	7556	4.45	17046	35	11
3762	7557	4.71	4262	311	17
3763	7560	5.0	2499	482	2
3764	7561	0.0	564	104	0
3765	7562	4.33	2272	92	3
3766	7563	4.67	11215	424	15
3767	7564	5.0	3211	651	5
3768	7565	4.36	7649	473	14
3769	7566	4.55	114804	286	112
3770	7567	5.0	334	315	2
3771	7570	4.06	1743	331	17
3772	7571	4.56	15520	43	9
3773	7572	5.0	1298	471	3
3774	7573	5.0	249	162	1
3775	7576	5.0	302	440	1
3776	7577	5.0	702	106	1
3777	7578	3.79	357918	208	525
3778	7581	5.0	559	153	2
3779	7582	5.0	1483	222	2
3780	7583	4.0	655	98	1
3781	7584	5.0	2561	169	16
3782	7585	5.0	2056	76	3
3783	7586	4.21	11418	47	53
3784	7589	3.82	5270	116	17
3785	7596	5.0	460	136	3
3786	7597	0.0	117	28	0
3787	7598	3.41	21636	173	49
3788	7599	5.0	3285	203	7
3789	7600	4.81	13938	210	31
3790	7601	4.2	1495	649	5
3791	7602	4.8	456	346	5
3792	7603	0.0	231	146	0
3793	7604	5.0	2851	599	8
3794	7605	5.0	421	505	1
3795	7608	5.0	7454	299	21
3796	7609	3.0	995	173	2
3797	7610	5.0	1365	261	2
3798	7611	5.0	411	258	1
3799	7612	2.0	643	70	4
3800	7613	5.0	431	73	2
3801	7616	5.0	1734	430	1
3802	7617	3.0	599	51	2
3803	7622	4.75	443	282	4
3804	7631	0.0	99	317	0
3805	7634	4.67	10920	297	3
3806	7635	0.0	40	16	0
3807	7636	5.0	106	12	2
3808	7637	5.0	6984	218	11
3809	7638	0.0	97	33	0
3810	7639	5.0	90	148	2
3811	7640	0.0	125	32	0
3812	7641	3.5	4029	228	6
3813	7642	5.0	218	5	1
3814	7643	5.0	186	108	1
3815	7644	5.0	306	134	4
3816	7645	0.0	54	248	0
3817	7646	0.0	7	198	0
3818	7647	5.0	100	87	1
3819	7648	3.5	112	533	2
3820	7649	0.0	48	114	0
3821	7652	4.58	7544	600	19
3822	7653	4.87	5654	124	30
3823	7656	5.0	543	57	2
3824	7657	5.0	272	51	3
3825	7660	4.73	5008	4	15
3826	7663	5.0	294	147	1
3827	7676	4.73	2607	297	15
3828	7683	5.0	927	56	8
3829	7686	0.0	46	597	0
3830	7687	0.0	137	256	0
3831	7690	0.0	75	446	0
3832	7691	5.0	644	262	3
3833	7694	0.0	52	413	0
3834	7701	5.0	784	115	7
3835	7702	5.0	830	60	3
3836	7715	5.0	63	124	1
3837	7716	5.0	131	124	4
3838	7719	5.0	235	124	2
3839	7722	5.0	310	57	4
3840	7723	4.92	3746	63	12
3841	7724	4.33	59	80	6
3842	7733	4.6	236	124	5
3843	7736	5.0	87	124	4
3844	7737	5.0	756	58	3
3845	7738	4.92	6354	57	40
3846	7741	0.0	554	124	0
3847	7744	3.33	2663	57	3
3848	7745	5.0	3891	57	9
3849	7748	4.76	2509	243	21
3850	7749	3.0	524	49	5
3851	7754	0.0	24	241	0
3852	7757	5.0	32	203	1
3853	7758	0.0	59	364	0
3854	7759	4.31	15057	141	51
3855	7760	5.0	5206	50	3
3856	7761	5.0	143	115	1
3857	7762	0.0	49	130	0
3858	7763	5.0	407	204	2
3859	7764	5.0	1001	434	12
3860	7765	5.0	715	597	6
3861	7770	5.0	377	404	5
3862	7771	4.55	141489	30	42
3863	7772	4.87	17464	360	71
3864	7773	4.61	48509	309	113
3865	7776	5.0	512	83	1
3866	7777	3.45	17440	237	20
3867	7778	0.0	237	21	0
3868	7779	5.0	525	256	1
3869	7780	0.0	100	114	0
3870	7781	0.0	509	191	0
3871	7784	0.0	227	219	0
3872	7785	0.0	228	240	0
3873	7786	5.0	978	205	3
3874	7787	5.0	1303	187	2
3875	7788	5.0	308	21	1
3876	7791	4.81	53684	187	166
3877	7794	1.0	750	11	1
3878	7795	0.0	423	40	0
3879	7796	3.11	14627	30	19
3880	7797	4.0	3276	54	6
3881	7798	5.0	353	43	1
3882	7799	4.67	1104	10	3
3883	7800	0.0	150	33	0
3884	7801	4.0	2719	7	5
3885	7802	2.0	2169	142	2
3886	7803	4.61	10615	67	23
3887	7804	4.75	3025	10	4
3888	7805	0.0	352	40	0
3889	7806	5.0	2615	11	2
3890	7807	4.69	1733	169	13
3891	7808	5.0	134	461	1
3892	7811	0.0	140	218	0
3893	7820	0.0	392	13	0
3894	7821	5.0	20	161	1
3895	7822	1.67	133	92	3
3896	7825	4.67	294	356	6
3897	7830	2.33	484	58	3
3898	7831	4.93	8796	116	14
3899	7832	4.64	6761	246	14
3900	7851	4.25	9093	119	8
3901	7854	4.64	10547	188	14
3902	7855	3.67	6483	80	9
3903	7856	5.0	18874	268	11
3904	7857	4.92	37042	31	36
3905	7858	5.0	871	245	2
3906	7859	0.0	309	55	0
3907	7860	4.59	11072	250	29
3908	7861	4.85	4424	295	20
3909	7864	5.0	1707	244	6
3910	7867	4.58	1410	252	19
3911	7870	4.2	1872	211	5
3912	7871	0.0	358	72	0
3913	7872	4.0	290	46	8
3914	7873	5.0	1703	290	4
3915	7874	5.0	353	276	1
3916	7877	4.97	10832	145	30
3917	7880	3.0	783	115	6
3918	7881	4.86	10146	141	42
3919	7882	5.0	9088	170	8
3920	7883	4.4	3208	212	10
3921	7884	5.0	1798	135	6
3922	7887	5.0	1109	218	1
3923	7892	5.0	1045	113	2
3924	7893	4.83	16740	286	12
3925	7894	4.33	4379	213	12
3926	7895	2.08	1886	210	13
3927	7896	5.0	1754	60	2
3928	7897	4.83	7802	48	12
3929	7898	4.17	888	88	6
3930	7899	4.64	4076	529	11
3931	7900	5.0	838	223	2
3932	7901	0.0	99	71	0
3933	7902	5.0	1072	160	3
3934	7903	1.33	214	255	3
3935	7904	5.0	405	485	2
3936	7905	1.0	184	175	1
3937	7906	2.64	2667	219	22
3938	7907	4.75	867	31	4
3939	7908	4.06	4039	198	17
3940	7909	1.0	423	489	2
3941	7914	3.29	5774	117	17
3942	7915	4.59	7514	416	64
3943	7916	4.2	5389	211	10
3944	7919	2.86	7466	124	21
3945	7920	4.14	1021	79	22
3946	7923	3.31	5470	279	13
3947	7924	0.0	787	389	0
3948	7927	4.6	1289	206	10
3949	7930	3.5	4806	272	10
3950	7931	2.45	1548	113	11
3951	7932	4.38	1552	365	13
3952	7935	5.0	3200	583	6
3953	7940	2.89	457	349	9
3954	7941	3.6	883	164	5
3955	7942	4.91	9854	250	77
3956	7943	3.67	467	277	3
3957	7946	4.43	1556	89	14
3958	7949	0.0	338	106	0
3959	7950	1.0	201	351	1
3960	7951	4.0	188	38	2
3961	7952	0.0	249	29	0
3962	7955	2.5	525	147	4
3963	7956	2.62	797	59	8
3964	7957	5.0	456	216	2
3965	7958	4.27	5788	288	22
3966	7959	4.84	19580	260	79
3967	7960	4.83	2221	224	12
3968	7961	4.55	7212	246	20
3969	7964	4.93	1813	498	14
3970	7965	3.0	242	228	1
3971	7966	4.77	25565	342	86
3972	7967	5.0	889	450	2
3973	7968	4.67	613	328	3
3974	7969	5.0	4727	381	18
3975	7970	4.28	3738	559	18
3976	7971	4.81	4346	564	21
3977	7972	4.0	533	381	1
3978	7977	4.78	10307	103	23
3979	7980	5.0	1500	182	5
3980	7983	5.0	530	548	2
3981	7984	4.39	3803	328	23
3982	7985	4.55	1849	259	11
3983	7986	3.64	1514	66	11
3984	7987	5.0	1334	143	5
3985	7990	4.75	205	78	4
3986	7995	1.0	103	471	1
3987	7996	5.0	1481	167	11
3988	7997	3.0	749	74	2
3989	7998	4.17	533	405	6
3990	7999	1.62	174	33	8
3991	8000	4.31	13515	530	32
3992	8001	3.67	564	360	3
3993	8002	2.25	201	150	4
3994	8003	4.17	446	235	6
3995	8004	3.0	137	535	1
3996	8005	4.0	2270	100	12
3997	8008	5.0	9913	231	6
3998	8009	4.76	48665	210	50
3999	8010	4.25	7726	43	8
4000	8011	4.88	49766	388	40
4001	8012	1.0	916	262	1
4002	8013	4.6	4492	435	5
4003	8014	4.58	61536	132	36
4004	8015	4.45	30722	173	31
4005	8018	4.68	46795	234	63
4006	8019	4.57	20821	322	21
4007	8020	4.56	7269	585	9
4008	8021	5.0	2066	185	4
4009	8022	4.88	19738	155	32
4010	8023	3.0	2606	339	1
4011	8024	5.0	1046	231	3
4012	8025	4.84	39477	194	100
4013	8026	5.0	1052	216	3
4014	8027	5.0	915	189	3
4015	8028	4.75	7213	322	16
4016	8029	5.0	2384	215	5
4017	8030	4.38	14366	434	21
4018	8033	0.0	10143	239	0
4019	8034	4.17	4191	372	6
4020	8035	4.95	24527	223	22
4021	8036	4.89	21725	197	35
4022	8037	4.98	38574	297	45
4023	8038	5.0	30977	201	14
4024	8039	4.84	15879	260	19
4025	8040	4.89	7202	284	9
4026	8041	4.76	46055	344	38
4027	8042	4.94	93399	355	109
4028	8043	4.77	470643	292	158
4029	8044	4.8	38222	244	56
4030	8045	4.62	6103	293	16
4031	8046	4.92	14749	221	12
4032	8047	4.6	13060	314	15
4033	8048	5.0	10450	196	14
4034	8049	4.77	46123	223	44
4035	8050	4.36	13593	308	22
4036	8051	4.58	28607	221	24
4037	8052	4.78	28958	335	41
4038	8053	0.0	2469	333	0
4039	8056	4.82	85497	247	117
4040	8057	0.0	1065	312	0
4041	8058	4.78	27858	277	58
4042	8059	4.36	13693	257	14
4043	8060	5.0	16193	187	26
4044	8061	0.0	448	309	0
4045	8062	4.33	753	382	3
4046	8063	4.7	34675	241	43
4047	8064	4.33	1058	211	3
4048	8065	4.76	14382	141	21
4049	8066	5.0	4767	191	5
4050	8067	4.29	4220	239	7
4051	8068	4.67	519	400	3
4052	8069	5.0	13711	303	18
4053	8070	4.66	30448	328	47
4054	8071	4.81	134752	242	176
4055	8072	4.67	68650	220	115
4056	8073	4.31	14024	187	29
4057	8074	4.82	1260	320	11
4058	8075	0.0	418	435	0
4059	8076	4.4	2882	154	5
4060	8077	5.0	1204	134	2
4061	8078	2.0	592	342	5
4062	8083	2.6	1249	240	5
4063	8084	1.6	743	343	5
4064	8085	5.0	17208	226	4
4065	8088	3.5	7546	40	8
4066	8089	0.0	180	540	0
4067	8090	4.33	3276	248	3
4068	8091	3.0	2177	133	4
4069	8092	5.0	1011	349	1
4070	8093	4.6	14000	309	10
4071	8094	4.33	6455	583	6
4072	8095	5.0	4184	340	4
4073	8096	3.5	1536	146	6
4074	8097	4.8	4386	297	5
4075	8098	3.56	19443	334	16
4076	8099	0.0	1508	399	0
4077	8100	4.71	4525	250	7
4078	8103	5.0	6127	232	1
4079	8104	4.71	3131	388	7
4080	8105	4.32	10167	337	19
4081	8106	3.67	1814	604	6
4082	8107	5.0	6557	298	4
4083	8108	3.67	3426	173	6
4084	8111	5.0	243	228	1
4085	8112	5.0	11871	626	4
4086	8113	4.62	14211	303	26
4087	8114	0.0	98	232	0
4088	8115	4.2	1247	281	5
4089	8116	5.0	546	225	1
4090	8117	3.67	2818	275	3
4091	8118	3.79	11927	337	14
4092	8119	0.0	614	345	0
4093	8120	4.29	3747	349	7
4094	8121	2.5	836	260	2
4095	8122	4.8	2918	240	5
4096	8123	5.0	2308	377	3
4097	8124	3.0	4362	228	4
4098	8125	5.0	453	237	2
4099	8126	5.0	932	318	3
4100	8127	5.0	328	278	1
4101	8128	5.0	1466	598	3
4102	8129	5.0	1526	138	2
4103	8132	1.0	196	289	1
4104	8133	4.67	910	296	3
4105	8134	4.4	3199	387	5
4106	8135	5.0	1872	369	3
4107	8136	4.5	1440	574	6
4108	8137	5.0	1297	303	2
4109	8138	4.5	726	284	2
4110	8139	5.0	720	361	1
4111	8140	4.8	997	335	5
4112	8141	5.0	1437	277	2
4113	8142	4.4	5909	130	15
4114	8143	5.0	2899	146	3
4115	8144	4.78	18226	252	18
4116	8145	4.86	6297	365	14
4117	8146	4.72	24572	338	36
4118	8147	4.76	32291	324	29
4119	8148	4.22	52769	52	49
4120	8149	4.23	52742	581	31
4121	8150	0.0	1421	17	0
4122	8151	4.51	88692	108	80
4123	8152	4.83	41281	309	46
4124	8153	4.42	65264	343	127
4125	8154	3.65	15056	178	20
4126	8155	5.0	5447	142	4
4127	8156	4.27	15663	196	15
4128	8157	4.95	16360	209	20
4129	8158	4.27	24497	317	30
4130	8159	4.72	48941	213	68
4131	8162	0.0	719	477	0
4132	8163	5.0	1040	218	1
4133	8164	0.0	1452	596	0
4134	8165	4.95	6611	509	21
4135	8166	3.4	938	214	5
4136	8167	4.44	52627	63	39
4137	8168	3.86	7593	227	7
4138	8169	5.0	2315	357	2
4139	8170	4.64	12926	145	11
4140	8171	4.76	22943	217	25
4141	8172	5.0	4961	349	8
4142	8173	5.0	5658	533	10
4143	8174	4.77	138107	25	61
4144	8175	4.78	18470	114	27
4145	8178	4.71	8296	372	7
4146	8179	4.88	45167	160	42
4147	8180	4.71	37020	54	17
4148	8181	5.0	306	263	5
4149	8182	0.0	258	230	0
4150	8183	3.55	72811	350	71
4151	8184	5.0	12637	265	20
4152	8185	5.0	943	631	4
4153	8186	5.0	2860	217	10
4154	8187	0.0	137	12	0
4155	8188	5.0	591	179	3
4156	8189	5.0	1816	118	2
4157	8190	5.0	743	99	4
4158	8191	5.0	4532	396	13
4159	8192	4.62	993	248	8
4160	8193	5.0	468	134	4
4161	8194	5.0	551	328	4
4162	8197	3.67	903	67	3
4163	8198	4.4	550	160	5
4164	8199	5.0	82	106	2
4165	8200	5.0	122	87	3
4166	8201	5.0	224	298	2
4167	8202	3.0	302	65	4
4168	8203	5.0	310	37	3
4169	8204	2.76	9894	223	21
4170	8205	0.0	344	36	0
4171	8206	5.0	671	318	2
4172	8207	5.0	720	173	4
4173	8208	4.97	1505	579	29
4174	8209	4.75	398	388	4
4175	8210	5.0	334	211	1
4176	8211	4.6	560	241	5
4177	8212	4.2	587	348	5
4178	8213	0.0	139	64	0
4179	8214	4.0	270	265	2
4180	8215	0.0	226	19	0
4181	8216	5.0	178	133	1
4182	8217	5.0	1491	33	4
4183	8218	5.0	179	95	1
4184	8219	0.0	140	27	0
4185	8220	5.0	94	426	1
4186	8221	5.0	184	223	2
4187	8222	5.0	1722	351	12
4188	8223	5.0	89	143	1
4189	8224	5.0	10462	61	8
4190	8225	5.0	107	37	1
4191	8226	5.0	14536	45	5
4192	8227	0.0	179	8	0
4193	8228	0.0	491	30	0
4194	8231	4.0	825	213	1
4195	8232	5.0	204	271	1
4196	8235	1.0	195	28	2
4197	8236	5.0	468	261	3
4198	8237	5.0	17	70	1
4199	8238	0.0	16	264	0
4200	8239	5.0	1019	171	3
4201	8240	5.0	355	186	1
4202	8243	4.88	141	613	8
4203	8244	5.0	242	54	2
4204	8245	0.0	42	244	0
4205	8246	5.0	141	261	2
4206	8247	4.67	232	220	3
4207	8248	5.0	1783	292	8
4208	8249	5.0	113	21	1
4209	8250	4.0	99	265	1
4210	8251	5.0	1357	65	3
4211	8252	4.95	3069	403	19
4212	8253	5.0	745	165	8
4213	8254	5.0	420	540	3
4214	8255	4.86	636	370	7
4215	8256	5.0	2656	377	7
4216	8257	0.0	160	29	0
4217	8260	4.93	4623	223	14
4218	8261	4.0	386	68	1
4219	8262	4.27	2041	152	11
4220	8263	5.0	1077	40	6
4221	8264	0.0	56	142	0
4222	8265	3.0	367	341	2
4223	8266	5.0	828	336	4
4224	8267	5.0	326	243	1
4225	8268	0.0	124	47	0
4226	8269	5.0	142	198	2
4227	8270	5.0	281	445	3
4228	8271	5.0	52	189	2
4229	8272	5.0	140	230	3
4230	8275	5.0	135	192	1
4231	8278	5.0	880	125	7
4232	8279	5.0	92	204	1
4233	8280	5.0	96	285	1
4234	8281	0.0	201	375	0
4235	8282	5.0	357	165	2
4236	8283	0.0	43	35	0
4237	8284	0.0	52	35	0
4238	8287	5.0	2788	357	15
4239	8288	4.75	1988	63	4
4240	8289	4.78	780	107	9
4241	8290	5.0	909	82	2
4242	8291	5.0	1389	222	9
4243	8292	5.0	930	124	4
4244	8293	0.0	492	84	0
4245	8294	4.33	379	234	3
4246	8295	5.0	1728	105	2
4247	8298	5.0	4041	71	9
4248	8299	5.0	479	152	2
4249	8304	3.5	1349	105	2
4250	8305	5.0	31	16	1
4251	8310	1.0	35	159	2
4252	8319	5.0	4258	550	7
4253	8320	2.0	1714	30	2
4254	8321	0.0	1514	46	0
4255	8330	3.0	696	78	2
4256	8333	4.0	548	35	2
4257	8340	0.0	167	120	0
4258	8341	4.43	13201	126	7
4259	8342	1.0	135	57	1
4260	8343	0.0	25	41	0
4261	8346	5.0	761	82	1
4262	8349	4.54	6880	584	24
4263	8352	3.0	294	53	2
4264	8353	1.0	78	5	1
4265	8358	5.0	12237	121	6
4266	8361	5.0	1854	83	1
4267	8364	4.0	281	127	4
4268	8365	5.0	696	201	1
4269	8366	4.5	370	182	2
4270	8369	5.0	2094	193	1
4271	8374	4.5	2017	312	4
4272	8377	3.0	441	75	4
4273	8378	4.75	3579	285	80
4274	8387	0.0	21	335	0
4275	8396	0.0	31	106	0
4276	8397	3.0	520	367	2
4277	8402	5.0	610	39	2
4278	8403	5.0	5102	144	7
4279	8406	5.0	1159	452	2
4280	8407	3.83	2776	108	6
4281	8408	2.2	1846	35	10
4282	8409	0.0	8715	150	0
4283	8416	0.0	1623	281	0
4284	8417	5.0	2361	443	1
4285	8418	1.0	2400	267	2
4286	8419	0.0	733	301	0
4287	8420	0.0	1304	24	0
4288	8421	2.5	1076	297	2
4289	8422	5.0	3011	326	1
4290	8423	1.0	3029	330	1
4291	8424	5.0	2282	323	1
4292	8425	1.0	1506	255	1
4293	8426	4.5	11508	354	2
4294	8427	0.0	674	314	0
4295	8428	4.33	8164	391	6
4296	8429	4.25	33889	336	8
4297	8430	0.0	1068	250	0
